"","X.GSPC","X.VIX","X.FTSE","X.HSI","X.IXIC","X.GDAXI","X.N225","X.DJI"
"2016-10-07",2153.73999,13.48,7044.399902,23851.820313,5292.399902,10490.860352,16860.089844,18240.490234
"2016-10-10",2163.659912,13.38,7097.5,NA,5328.669922,10624.080078,NA,18329.039063
"2016-10-11",2136.72998,15.36,7070.899902,23549.519531,5246.790039,10577.160156,17024.759766,18128.660156
"2016-10-12",2139.179932,15.91,7024,23407.050781,5239.02002,10523.070313,16840,18144.199219
"2016-10-13",2132.550049,16.690001,6977.700195,23031.300781,5213.330078,10414.070313,16774.240234,18098.939453
"2016-10-14",2132.97998,16.120001,7013.600098,23233.310547,5214.160156,10580.379883,16856.369141,18138.380859
"2016-10-17",2126.5,16.209999,6947.600098,23037.539063,5199.819824,10503.570313,16900.119141,18086.400391
"2016-10-18",2139.600098,15.28,7000.100098,23394.390625,5243.839844,10631.549805,16963.609375,18161.939453
"2016-10-19",2144.290039,14.41,7021.899902,23304.970703,5246.410156,10645.679688,16998.910156,18202.619141
"2016-10-20",2141.340088,13.75,7026.899902,23374.400391,5241.830078,10701.389648,17235.5,18162.349609
"2016-10-21",2141.159912,13.34,7020.5,NA,5257.399902,10710.730469,17184.589844,18145.710938
"2016-10-24",2151.330078,13.02,6986.399902,23604.080078,5309.830078,10761.169922,17234.419922,18223.029297
"2016-10-25",2143.159912,13.46,7017.600098,23565.109375,5283.399902,10757.30957,17365.25,18169.269531
"2016-10-26",2139.429932,14.24,6958.100098,23325.429688,5250.27002,10709.679688,17391.839844,18199.330078
"2016-10-27",2133.040039,15.36,6986.600098,23132.349609,5215.970215,10717.080078,17336.419922,18169.679688
"2016-10-28",2126.409912,16.190001,6996.299805,22954.810547,5190.100098,10696.19043,17446.410156,18161.189453
"2016-10-31",2126.149902,17.059999,6954.200195,22934.539063,5189.140137,10665.009766,17425.019531,18142.419922
"2016-11-01",2111.719971,18.559999,6917.100098,23147.070313,5153.580078,10526.160156,17442.400391,18037.099609
"2016-11-02",2097.939941,19.32,6845.399902,22810.5,5105.569824,10370.929688,17134.679688,17959.640625
"2016-11-03",2088.659912,22.08,6790.5,22683.509766,5058.410156,10325.879883,NA,17930.669922
"2016-11-04",2085.179932,22.51,6693.299805,22642.619141,5046.370117,10259.129883,16905.359375,17888.279297
"2016-11-07",2131.52002,18.709999,6806.899902,22801.400391,5166.169922,10456.950195,17177.210938,18259.599609
"2016-11-08",2139.560059,18.74,6843.100098,22909.470703,5193.490234,10482.320313,17171.380859,18332.740234
"2016-11-09",2163.26001,14.38,6911.799805,22415.189453,5251.069824,10646.009766,16251.540039,18589.689453
"2016-11-10",2167.47998,14.74,6828,22839.109375,5208.799805,10630.120117,17344.419922,18807.880859
"2016-11-11",2164.449951,14.17,6730.399902,22531.089844,5237.109863,10667.950195,17374.789063,18847.660156
"2016-11-14",2164.199951,14.48,6753.200195,22222.220703,5218.399902,10693.69043,17672.619141,18868.689453
"2016-11-15",2180.389893,13.37,6792.700195,22323.910156,5275.620117,10735.139648,17668.150391,18923.060547
"2016-11-16",2176.939941,13.72,6749.700195,22280.529297,5294.580078,10663.870117,17862.210938,18868.140625
"2016-11-17",2187.120117,13.35,6794.700195,22262.880859,5333.970215,10685.540039,17862.630859,18903.820313
"2016-11-18",2181.899902,12.85,6775.799805,22344.210938,5321.509766,10664.55957,17967.410156,18867.929688
"2016-11-21",2198.179932,12.42,6778,22357.779297,5368.859863,10685.129883,18106.019531,18956.689453
"2016-11-22",2202.939941,12.41,6819.700195,22678.070313,5386.350098,10713.849609,18162.939453,19023.869141
"2016-11-23",2204.719971,12.43,6817.700195,22676.689453,5380.680176,10662.44043,NA,19083.179688
"2016-11-24",NA,NA,6829.200195,22608.490234,NA,10689.259766,18333.410156,NA
"2016-11-25",2213.350098,12.34,6840.799805,22723.449219,5398.919922,10699.269531,18381.220703,19152.140625
"2016-11-28",2201.719971,13.15,6799.5,22830.570313,5368.810059,10582.669922,18356.890625,19097.900391
"2016-11-29",2204.659912,12.9,6772,22737.070313,5379.919922,10620.490234,18307.039063,19121.599609
"2016-11-30",2198.810059,13.33,6783.799805,22789.769531,5323.680176,10640.299805,18308.480469,19123.580078
"2016-12-01",2191.080078,14.07,6752.899902,22878.230469,5251.109863,10534.049805,18513.119141,19191.929688
"2016-12-02",2191.949951,14.12,6730.700195,22564.820313,5255.649902,10513.349609,18426.080078,19170.419922
"2016-12-05",2204.709961,12.14,6746.799805,22505.550781,5308.890137,10684.830078,18274.990234,19216.240234
"2016-12-06",2212.22998,11.79,6779.799805,22675.150391,5333,10775.320313,18360.539063,19251.779297
"2016-12-07",2241.350098,12.22,6902.200195,22800.919922,5393.759766,10986.69043,18496.689453,19549.619141
"2016-12-08",2246.189941,12.64,6931.600098,22861.839844,5417.359863,11179.419922,18765.470703,19614.810547
"2016-12-09",2259.530029,11.75,6954.200195,22760.980469,5444.5,11203.629883,18996.369141,19756.849609
"2016-12-12",2256.959961,12.64,6890.399902,22433.019531,5412.540039,11190.209961,19155.029297,19796.429688
"2016-12-13",2271.719971,12.72,6968.600098,22446.699219,5463.830078,11284.650391,19250.519531,19911.210938
"2016-12-14",2253.280029,13.19,6949.200195,22456.619141,5436.669922,11244.839844,19253.609375,19792.529297
"2016-12-15",2262.030029,12.79,6999,22059.400391,5456.850098,11366.400391,19273.789063,19852.240234
"2016-12-16",2258.070068,12.2,7011.600098,22020.75,5437.160156,11404.009766,19401.150391,19843.410156
"2016-12-19",2262.530029,11.71,7017.200195,21832.679688,5457.439941,11426.700195,19391.599609,19883.060547
"2016-12-20",2270.76001,11.45,7044,21729.060547,5483.939941,11464.740234,19494.529297,19974.619141
"2016-12-21",2265.179932,11.27,7041.399902,21809.800781,5471.430176,11468.639648,19444.490234,19941.960938
"2016-12-22",2260.959961,11.43,7063.700195,21636.199219,5447.419922,11456.099609,19427.669922,19918.880859
"2016-12-23",2263.790039,11.44,7068.200195,21574.759766,5462.689941,11449.929688,NA,19933.810547
"2016-12-26",NA,NA,NA,NA,NA,NA,19396.640625,NA
"2016-12-27",2268.879883,11.99,NA,NA,5487.439941,11472.240234,19403.060547,19945.039063
"2016-12-28",2249.919922,12.95,7106.100098,21754.740234,5438.560059,11474.990234,19401.720703,19833.679688
"2016-12-29",2249.26001,13.37,7120.299805,21790.910156,5432.089844,11451.049805,19145.140625,19819.779297
"2016-12-30",2238.830078,14.04,7142.799805,22000.560547,5383.120117,11481.05957,19114.369141,19762.599609
"2017-01-02",NA,NA,NA,NA,NA,11598.330078,NA,NA
"2017-01-03",2257.830078,12.85,7177.899902,22150.400391,5429.080078,11584.240234,NA,19881.759766
"2017-01-04",2270.75,11.85,7189.700195,22134.470703,5477,11584.30957,19594.160156,19942.160156
"2017-01-05",2269,11.67,7195.299805,22456.689453,5487.939941,11584.94043,19520.689453,19899.289063
"2017-01-06",2276.97998,11.32,7210.100098,22503.009766,5521.060059,11599.009766,19454.330078,19963.800781
"2017-01-09",2268.899902,11.56,7237.799805,22558.689453,5531.819824,11563.990234,NA,19887.380859
"2017-01-10",2268.899902,11.49,7275.5,22744.849609,5551.819824,11583.299805,19301.439453,19855.529297
"2017-01-11",2275.320068,11.26,7290.5,22935.349609,5563.649902,11646.169922,19364.669922,19954.279297
"2017-01-12",2270.439941,11.54,7292.399902,22829.019531,5547.490234,11521.040039,19134.699219,19891
"2017-01-13",2274.639893,11.23,7337.799805,22937.380859,5574.120117,11629.179688,19287.279297,19885.730469
"2017-01-16",NA,NA,7327.100098,22718.150391,NA,11554.709961,19095.240234,NA
"2017-01-17",2267.889893,11.87,7220.399902,22840.970703,5538.72998,11540,18813.529297,19826.769531
"2017-01-18",2271.889893,12.48,7247.600098,23098.259766,5555.649902,11599.389648,18894.369141,19804.720703
"2017-01-19",2263.689941,12.78,7208.399902,23049.960938,5540.080078,11596.889648,19072.25,19732.400391
"2017-01-20",2271.310059,11.54,7198.399902,22885.910156,5555.330078,11630.129883,19137.910156,19827.25
"2017-01-23",2265.199951,11.77,7151.200195,22898.519531,5552.939941,11545.75,18891.029297,19799.849609
"2017-01-24",2280.070068,11.07,7150.299805,22949.859375,5600.959961,11594.94043,18787.990234,19912.710938
"2017-01-25",2298.370117,10.81,7164.399902,23049.119141,5656.339844,11806.049805,19057.5,20068.509766
"2017-01-26",2296.679932,10.63,7161.5,23374.169922,5655.180176,11848.629883,19402.390625,20100.910156
"2017-01-27",2294.689941,10.58,7184.5,23360.779297,5660.779785,11814.269531,19467.400391,20093.779297
"2017-01-30",2280.899902,11.88,7118.5,NA,5613.709961,11681.889648,19368.849609,19971.130859
"2017-01-31",2278.870117,11.99,7099.200195,NA,5614.790039,11535.30957,19041.339844,19864.089844
"2017-02-01",2279.550049,11.81,7107.700195,23318.390625,5642.649902,11659.5,19148.080078,19890.939453
"2017-02-02",2280.850098,11.93,7140.799805,23184.519531,5636.200195,11627.950195,18914.580078,19884.910156
"2017-02-03",2297.419922,10.97,7188.299805,23129.210938,5666.77002,11651.490234,18918.199219,20071.460938
"2017-02-06",2292.560059,11.37,7172.200195,23348.240234,5663.549805,11509.839844,18976.710938,20052.419922
"2017-02-07",2293.080078,11.29,7186.200195,23331.570313,5674.220215,11549.44043,18910.779297,20090.289063
"2017-02-08",2294.669922,11.45,7188.799805,23485.130859,5682.450195,11543.379883,19007.599609,20054.339844
"2017-02-09",2307.870117,10.88,7229.5,23525.140625,5715.180176,11642.860352,18907.669922,20172.400391
"2017-02-10",2316.100098,10.85,7258.799805,23574.980469,5734.129883,11666.969727,19378.929688,20269.369141
"2017-02-13",2328.25,11.07,7278.899902,23710.980469,5763.959961,11774.429688,19459.150391,20412.160156
"2017-02-14",2337.580078,10.74,7268.600098,23703.009766,5782.569824,11771.80957,19238.980469,20504.410156
"2017-02-15",2349.25,11.97,7302.399902,23994.869141,5819.439941,11793.929688,19437.980469,20611.859375
"2017-02-16",2347.219971,11.76,7277.899902,24107.699219,5814.899902,11757.240234,19347.529297,20619.769531
"2017-02-17",2351.159912,11.49,7300,24033.740234,5838.580078,11757.019531,19234.619141,20624.050781
"2017-02-20",NA,NA,7299.899902,24146.080078,NA,11827.620117,19251.080078,NA
"2017-02-21",2365.379883,11.57,7274.799805,23963.630859,5865.950195,11967.490234,19381.439453,20743
"2017-02-22",2362.820068,11.74,7302.299805,24201.960938,5860.629883,11998.589844,19379.869141,20775.599609
"2017-02-23",2363.810059,11.71,7271.399902,24114.859375,5835.509766,11947.830078,19371.460938,20810.320313
"2017-02-24",2367.340088,11.47,7243.700195,23965.699219,5845.310059,11804.030273,19283.539063,20821.759766
"2017-02-27",2369.75,12.09,7253,23925.050781,5861.899902,11822.669922,19107.470703,20837.439453
"2017-02-28",2363.639893,12.92,7263.399902,23740.730469,5825.439941,11834.410156,19118.990234,20812.240234
"2017-03-01",2395.959961,12.54,7382.899902,23776.490234,5904.029785,12067.19043,19393.539063,21115.550781
"2017-03-02",2381.919922,11.81,7382.399902,23728.070313,5861.220215,12059.570313,19564.800781,21002.970703
"2017-03-03",2383.120117,10.96,7374.299805,23552.720703,5870.75,12027.360352,19469.169922,21005.710938
"2017-03-06",2375.310059,11.24,7350.100098,23596.279297,5849.180176,11958.400391,19379.140625,20954.339844
"2017-03-07",2368.389893,11.45,7339,23681.070313,5833.930176,11966.139648,19344.150391,20924.759766
"2017-03-08",2362.97998,11.86,7334.600098,23782.269531,5837.549805,11967.30957,19254.029297,20855.730469
"2017-03-09",2364.870117,12.3,7315,23501.560547,5838.810059,11978.389648,19318.580078,20858.189453
"2017-03-10",2372.600098,11.66,7343.100098,23568.669922,5861.72998,11963.179688,19604.609375,20902.980469
"2017-03-13",2373.469971,11.35,7367.100098,23829.669922,5875.779785,11990.030273,19633.75,20881.480469
"2017-03-14",2365.449951,12.3,7357.899902,23827.949219,5856.819824,11988.790039,19609.5,20837.369141
"2017-03-15",2385.26001,11.63,7368.600098,23792.849609,5900.049805,12009.870117,19577.380859,20950.099609
"2017-03-16",2381.379883,11.21,7416,24288.279297,5900.759766,12083.179688,19590.140625,20934.550781
"2017-03-17",2378.25,11.28,7425,24309.929688,5901,12095.240234,19521.589844,20914.619141
"2017-03-20",2373.469971,11.34,7429.799805,24501.990234,5901.529785,12052.900391,NA,20905.859375
"2017-03-21",2344.02002,12.47,7378.299805,24593.119141,5793.830078,11962.129883,19455.880859,20668.009766
"2017-03-22",2348.449951,12.81,7324.700195,24320.410156,5821.640137,11904.120117,19041.380859,20661.300781
"2017-03-23",2345.959961,13.12,7340.700195,24327.699219,5817.689941,12039.679688,19085.310547,20656.580078
"2017-03-24",2343.97998,12.96,7336.799805,24358.269531,5828.740234,12064.269531,19262.529297,20596.720703
"2017-03-27",2341.590088,12.5,7293.5,24193.699219,5840.370117,11996.070313,18985.589844,20550.980469
"2017-03-28",2358.570068,11.53,7343.399902,24345.869141,5875.140137,12149.419922,19202.869141,20701.5
"2017-03-29",2361.129883,11.42,7373.700195,24392.050781,5897.549805,12203,19217.480469,20659.320313
"2017-03-30",2368.060059,11.54,7369.5,24301.089844,5914.339844,12256.429688,19063.220703,20728.490234
"2017-03-31",2362.719971,12.37,7322.899902,24111.589844,5911.740234,12312.870117,18909.259766,20663.220703
"2017-04-03",2358.840088,12.38,7282.700195,24261.480469,5894.680176,12257.200195,18983.230469,20650.210938
"2017-04-04",2360.159912,11.79,7321.799805,NA,5898.609863,12282.339844,18810.25,20689.240234
"2017-04-05",2352.949951,12.89,7331.700195,24400.800781,5864.47998,12217.540039,18861.269531,20648.150391
"2017-04-06",2357.48999,12.39,7303.200195,24273.720703,5878.950195,12230.889648,18597.060547,20662.949219
"2017-04-07",2355.540039,12.87,7349.399902,24267.300781,5877.810059,12225.05957,18664.630859,20656.099609
"2017-04-10",2357.159912,14.05,7348.899902,24262.179688,5880.930176,12200.519531,18797.880859,20658.019531
"2017-04-11",2353.780029,15.07,7365.5,24088.460938,5866.77002,12139.349609,18747.869141,20651.300781
"2017-04-12",2344.929932,15.77,7349,24313.5,5836.160156,12154.700195,18552.609375,20591.859375
"2017-04-13",2328.949951,15.96,7327.600098,24261.660156,5805.149902,12109,18426.839844,20453.25
"2017-04-14",NA,NA,NA,NA,NA,NA,18335.630859,NA
"2017-04-17",2349.01001,14.66,NA,NA,5856.790039,NA,18355.259766,20636.919922
"2017-04-18",2342.189941,14.42,7147.5,23924.539063,5849.470215,12000.44043,18418.589844,20523.279297
"2017-04-19",2338.169922,14.93,7114.399902,23825.880859,5863.029785,12016.450195,18432.199219,20404.490234
"2017-04-20",2355.840088,14.15,7118.5,24056.980469,5916.779785,12027.320313,18430.490234,20578.710938
"2017-04-21",2348.689941,14.63,7114.600098,24042.019531,5910.52002,12048.570313,18620.75,20547.759766
"2017-04-24",2374.149902,10.84,7264.700195,24139.480469,5983.819824,12454.980469,18875.880859,20763.890625
"2017-04-25",2388.610107,10.76,7275.600098,24455.939453,6025.490234,12467.040039,19079.330078,20996.119141
"2017-04-26",2387.449951,10.85,7288.700195,24578.429688,6025.22998,12472.799805,19289.429688,20975.089844
"2017-04-27",2388.77002,10.36,7237.200195,24698.480469,6048.939941,12443.790039,19251.869141,20981.330078
"2017-04-28",2384.199951,10.82,7203.899902,24615.130859,6047.609863,12438.009766,19196.740234,20940.509766
"2017-05-01",2388.330078,10.11,NA,NA,6091.600098,NA,19310.519531,20913.460938
"2017-05-02",2391.169922,10.59,7250.100098,24696.130859,6095.370117,12507.900391,19445.699219,20949.890625
"2017-05-03",2388.129883,10.68,7234.5,NA,6072.549805,12527.839844,NA,20957.900391
"2017-05-04",2389.52002,10.46,7248.100098,24683.880859,6075.339844,12647.780273,NA,20951.470703
"2017-05-05",2399.290039,10.57,7297.399902,24476.349609,6100.759766,12716.889648,NA,21006.939453
"2017-05-08",2399.379883,9.77,7300.899902,24577.910156,6102.660156,12694.549805,19895.699219,21012.279297
"2017-05-09",2396.919922,9.96,7342.200195,24889.029297,6120.589844,12749.120117,19843,20975.779297
"2017-05-10",2399.629883,10.21,7385.200195,25015.419922,6129.140137,12757.459961,19900.089844,20943.109375
"2017-05-11",2394.439941,10.6,7386.600098,25125.550781,6115.959961,12711.05957,19961.550781,20919.419922
"2017-05-12",2390.899902,10.4,7435.399902,25156.339844,6121.22998,12770.410156,19883.900391,20896.609375
"2017-05-15",2402.320068,10.42,7454.399902,25371.589844,6149.669922,12807.040039,19869.849609,20981.939453
"2017-05-16",2400.669922,10.65,7522,25335.939453,6169.870117,12804.530273,19919.820313,20979.75
"2017-05-17",2357.030029,15.59,7503.5,25293.630859,6011.240234,12631.610352,19814.880859,20606.929688
"2017-05-18",2365.719971,14.66,7436.399902,25136.519531,6055.129883,12590.05957,19553.859375,20663.019531
"2017-05-19",2381.72998,12.04,7470.700195,25174.869141,6083.700195,12638.69043,19590.759766,20804.839844
"2017-05-22",2394.02002,10.93,7496.299805,25391.339844,6133.620117,12619.459961,19678.279297,20894.830078
"2017-05-23",2398.419922,10.72,7485.299805,25403.150391,6138.709961,12659.150391,19613.279297,20937.910156
"2017-05-24",2404.389893,10.02,7514.899902,25428.5,6163.02002,12642.870117,19742.980469,21012.419922
"2017-05-25",2415.070068,9.99,7517.700195,25630.779297,6205.259766,12621.719727,19813.130859,21082.949219
"2017-05-26",2415.820068,9.81,7547.600098,25639.269531,6210.189941,12602.179688,19686.839844,21080.279297
"2017-05-29",NA,NA,NA,25701.630859,NA,12628.950195,19682.570313,NA
"2017-05-30",2412.909912,10.38,7526.5,NA,6203.189941,12598.679688,19677.849609,21029.470703
"2017-05-31",2411.800049,10.41,7520,25660.650391,6198.52002,12615.05957,19650.570313,21008.650391
"2017-06-01",2430.060059,9.89,7543.799805,25809.220703,6246.830078,12664.919922,19860.029297,21144.179688
"2017-06-02",2439.070068,9.75,7547.600098,25924.050781,6305.799805,12822.94043,20177.279297,21206.289063
"2017-06-05",2436.100098,10.07,7525.799805,25862.990234,6295.680176,NA,20170.820313,21184.039063
"2017-06-06",2429.330078,10.45,7525,25997.140625,6275.060059,12690.120117,19979.900391,21136.230469
"2017-06-07",2433.139893,10.39,7478.600098,25974.160156,6297.379883,12672.490234,19984.619141,21173.689453
"2017-06-08",2433.790039,10.16,7450,26063.060547,6321.759766,12713.580078,19909.259766,21182.529297
"2017-06-09",2431.77002,10.7,7527.299805,26030.289063,6207.919922,12815.719727,20013.259766,21271.970703
"2017-06-12",2429.389893,11.46,7511.899902,25708.039063,6175.459961,12690.44043,19908.580078,21235.669922
"2017-06-13",2440.350098,10.42,7500.399902,25852.099609,6220.370117,12764.980469,19898.75,21328.470703
"2017-06-14",2437.919922,10.64,7474.399902,25875.900391,6194.890137,12805.950195,19883.519531,21374.560547
"2017-06-15",2432.459961,10.9,7419.399902,25565.339844,6165.5,12691.80957,19831.820313,21359.900391
"2017-06-16",2433.149902,10.38,7463.5,25626.490234,6151.759766,12752.730469,19943.259766,21384.279297
"2017-06-19",2453.459961,10.37,7523.799805,25924.550781,6239.009766,12888.950195,20067.75,21528.990234
"2017-06-20",2437.030029,10.86,7472.700195,25843.039063,6188.029785,12814.790039,20230.410156,21467.140625
"2017-06-21",2435.610107,10.75,7447.799805,25694.580078,6233.950195,12774.259766,20138.789063,21410.029297
"2017-06-22",2434.5,10.48,7439.299805,25674.529297,6236.689941,12794,20110.509766,21397.289063
"2017-06-23",2438.300049,10.02,7424.100098,25670.050781,6265.25,12733.410156,20132.669922,21394.759766
"2017-06-26",2439.070068,9.9,7446.799805,25871.890625,6247.149902,12770.830078,20153.349609,21409.550781
"2017-06-27",2419.379883,11.06,7434.399902,25839.990234,6146.620117,12671.019531,20225.089844,21310.660156
"2017-06-28",2440.689941,10.03,7387.799805,25683.5,6234.410156,12647.269531,20130.410156,21454.609375
"2017-06-29",2419.699951,11.44,7350.299805,25965.419922,6144.350098,12416.19043,20220.300781,21287.029297
"2017-06-30",2423.409912,11.18,7312.700195,25764.580078,6140.419922,12325.120117,20033.429688,21349.630859
"2017-07-03",2429.01001,11.22,7377.100098,25784.169922,6110.060059,12475.30957,20055.800781,21479.269531
"2017-07-04",NA,NA,7357.200195,25389.009766,NA,12437.129883,20032.349609,NA
"2017-07-05",2432.540039,11.07,7367.600098,25521.970703,6150.859863,12453.679688,20081.630859,21478.169922
"2017-07-06",2409.75,12.54,7337.299805,25465.220703,6089.459961,12381.25,19994.060547,21320.039063
"2017-07-07",2425.179932,11.19,7350.899902,25340.849609,6153.080078,12388.679688,19929.089844,21414.339844
"2017-07-10",2427.429932,11.11,7370,25500.060547,6176.390137,12445.919922,20080.980469,21408.519531
"2017-07-11",2425.530029,10.89,7329.799805,25877.640625,6193.299805,12437.019531,20195.480469,21409.070313
"2017-07-12",2443.25,10.3,7416.899902,26043.640625,6261.169922,12626.580078,20098.380859,21532.140625
"2017-07-13",2447.830078,9.9,7413.399902,26346.169922,6274.439941,12641.330078,20099.810547,21553.089844
"2017-07-14",2459.27002,9.51,7378.399902,26389.230469,6312.470215,12631.719727,20118.859375,21637.740234
"2017-07-17",2459.139893,9.82,7404.100098,26470.580078,6314.430176,12587.160156,NA,21629.720703
"2017-07-18",2460.610107,9.89,7390.200195,26524.939453,6344.310059,12430.389648,19999.910156,21574.730469
"2017-07-19",2473.830078,9.79,7430.899902,26672.160156,6385.040039,12452.049805,20020.859375,21640.75
"2017-07-20",2473.449951,9.58,7487.899902,26740.210938,6390,12447.25,20144.589844,21611.779297
"2017-07-21",2472.540039,9.36,7452.899902,26706.089844,6387.75,12240.05957,20099.75,21580.070313
"2017-07-24",2469.909912,9.43,7377.700195,26846.830078,6410.810059,12208.950195,19975.669922,21513.169922
"2017-07-25",2477.129883,9.43,7434.799805,26852.050781,6412.169922,12264.30957,19955.199219,21613.429688
"2017-07-26",2477.830078,9.6,7452.299805,26941.019531,6422.75,12305.110352,20050.160156,21711.009766
"2017-07-27",2475.419922,10.11,7443,27131.169922,6382.189941,12212.040039,20079.640625,21796.550781
"2017-07-28",2472.100098,10.29,7368.399902,26979.390625,6374.680176,12162.700195,19959.839844,21830.310547
"2017-07-31",2470.300049,10.26,7372,27323.990234,6348.120117,12118.25,19925.179688,21891.119141
"2017-08-01",2476.350098,10.09,7423.700195,27540.230469,6362.939941,12251.290039,19985.789063,21963.919922
"2017-08-02",2477.570068,10.28,7411.399902,27607.380859,6362.649902,12181.480469,20080.039063,22016.240234
"2017-08-03",2472.159912,10.44,7474.799805,27531.009766,6340.339844,12154.719727,20029.259766,22026.099609
"2017-08-04",2476.830078,10.03,7511.700195,27562.679688,6351.560059,12297.719727,19952.330078,22092.810547
"2017-08-07",2480.909912,9.93,7531.899902,27690.359375,6383.77002,12257.169922,20055.890625,22118.419922
"2017-08-08",2474.919922,10.96,7542.700195,27854.910156,6370.459961,12292.049805,19996.009766,22085.339844
"2017-08-09",2474.02002,11.11,7498.100098,27757.089844,6352.330078,12154,19738.710938,22048.699219
"2017-08-10",2438.209961,16.040001,7389.899902,27444,6216.870117,12014.299805,19729.740234,21844.009766
"2017-08-11",2441.320068,15.51,7310,26883.509766,6256.560059,12014.05957,19729.740234,21858.320313
"2017-08-14",2465.840088,12.33,7353.899902,27250.230469,6340.22998,12165.120117,19537.099609,21993.710938
"2017-08-15",2464.610107,12.04,7383.899902,27174.960938,6333.009766,12177.040039,19753.310547,21998.990234
"2017-08-16",2468.110107,11.74,7433,27409.070313,6345.109863,12263.860352,19729.279297,22024.869141
"2017-08-17",2430.01001,15.55,7387.899902,27344.220703,6221.910156,12203.459961,19702.630859,21750.730469
"2017-08-18",2425.550049,14.26,7324,27047.570313,6216.529785,12165.19043,19470.410156,21674.509766
"2017-08-21",2428.370117,13.19,7318.899902,27154.679688,6213.129883,12065.990234,19393.130859,21703.75
"2017-08-22",2452.51001,11.35,7381.700195,27401.669922,6297.47998,12229.339844,19383.839844,21899.890625
"2017-08-23",2444.040039,12.25,7382.700195,NA,6278.410156,12174.299805,19434.640625,21812.089844
"2017-08-24",2438.969971,12.23,7407.100098,27518.599609,6271.330078,12180.830078,19353.769531,21783.400391
"2017-08-25",2443.050049,11.28,7401.5,27848.160156,6265.640137,12167.94043,19452.609375,21813.669922
"2017-08-28",2444.23999,11.32,NA,27863.289063,6283.02002,12123.469727,19449.900391,21808.400391
"2017-08-29",2446.300049,11.7,7337.399902,27765.009766,6301.890137,11945.879883,19362.550781,21865.369141
"2017-08-30",2457.590088,11.22,7365.299805,28094.609375,6368.310059,12002.469727,19506.539063,21892.429688
"2017-08-31",2471.649902,10.59,7430.600098,27970.300781,6428.660156,12055.839844,19646.240234,21948.099609
"2017-09-01",2476.550049,10.13,7438.5,27953.160156,6435.330078,12142.639648,19691.470703,21987.560547
"2017-09-04",NA,NA,7411.5,27740.259766,NA,12102.209961,19508.25,NA
"2017-09-05",2457.850098,12.23,7372.899902,27741.349609,6375.569824,12123.709961,19385.810547,21753.310547
"2017-09-06",2465.540039,11.63,7354.100098,27613.759766,6393.310059,12214.540039,19357.970703,21807.640625
"2017-09-07",2465.100098,11.55,7397,27522.919922,6397.870117,12296.629883,19396.519531,21784.779297
"2017-09-08",2461.429932,12.12,7377.600098,27668.470703,6360.189941,12303.980469,19274.820313,21797.789063
"2017-09-11",2488.110107,10.73,7413.600098,27955.130859,6432.259766,12475.240234,19545.769531,22057.369141
"2017-09-12",2496.47998,10.58,7400.700195,27972.240234,6454.279785,12524.769531,19776.619141,22118.859375
"2017-09-13",2498.370117,10.5,7379.700195,27894.080078,6460.189941,12553.570313,19865.820313,22158.179688
"2017-09-14",2495.620117,10.44,7295.399902,27777.199219,6429.080078,12540.450195,19807.439453,22203.480469
"2017-09-15",2500.22998,10.17,7215.5,27807.589844,6448.470215,12518.80957,19909.5,22268.339844
"2017-09-18",2503.870117,10.15,7253.299805,28159.769531,6454.640137,12559.389648,NA,22331.349609
"2017-09-19",2506.649902,10.18,7275.299805,28051.410156,6461.319824,12561.790039,20299.380859,22370.800781
"2017-09-20",2508.23999,9.78,7272,28127.800781,6456.040039,12569.169922,20310.460938,22412.589844
"2017-09-21",2500.600098,9.67,7263.899902,28110.330078,6422.689941,12600.030273,20347.480469,22359.230469
"2017-09-22",2502.219971,9.59,7310.600098,27880.529297,6426.919922,12592.349609,20296.449219,22349.589844
"2017-09-25",2496.659912,10.21,7301.299805,27500.339844,6370.589844,12594.80957,20397.580078,22296.089844
"2017-09-26",2496.840088,10.17,7285.700195,27513.009766,6380.160156,12605.200195,20330.189453,22284.320313
"2017-09-27",2507.040039,9.87,7313.5,27642.429688,6453.259766,12657.410156,20267.050781,22340.710938
"2017-09-28",2510.060059,9.55,7322.799805,27421.599609,6453.450195,12704.650391,20363.109375,22381.199219
"2017-09-29",2519.360107,9.51,7372.799805,27554.300781,6495.959961,12828.860352,20356.279297,22405.089844
"2017-10-02",2529.120117,9.45,7438.799805,NA,6516.720215,12902.650391,20400.779297,22557.599609
"2017-10-03",2534.580078,9.51,7468.100098,28173.210938,6531.709961,NA,20614.070313,22641.669922
"2017-10-04",2537.73999,9.63,7467.600098,28379.179688,6534.629883,12970.519531,20626.660156,22661.640625
"2017-10-05",2552.070068,9.19,7508,NA,6585.359863,12968.049805,20628.560547,22775.390625
"2017-10-06",2549.330078,9.65,7522.899902,28458.039063,6590.180176,12955.94043,20690.710938,22773.669922
"2017-10-09",2544.72998,10.33,7507.899902,28326.589844,6579.72998,12976.400391,NA,22761.070313
"2017-10-10",2550.639893,10.08,7538.299805,28490.830078,6587.25,12949.25,20823.509766,22830.679688
"2017-10-11",2555.23999,9.85,7533.799805,28389.570313,6603.549805,12970.679688,20881.269531,22872.890625
"2017-10-12",2550.929932,9.91,7556.200195,28459.029297,6591.509766,12982.889648,20954.720703,22841.009766
